thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
188,0,188,[-0.28425925925925927],[-0.35648148148148145],[1],[0],[0],[3.7455700000282377],['target'],188,0,188,0,439.49173869995866,,10,439.4532431999687,439.49173869995866,439.49173869995866,0.08238909998908639,443.19966749998275,[-0.28425925925925927],[-0.35648148148148145],[1],[0],[0],[3.7455700000282377],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
189,0,189,[-0.4777777777777778],[0.06111111111111111],[1],[0],[0],[1.9434664000291377],['target'],189,0,189,0,443.2590697000269,,5,443.23827490000986,443.2590697000269,443.2590697000269,0.03818059992045164,445.18264869996347,[-0.4777777777777778],[0.06111111111111111],[1],[0],[0],[1.9434664000291377],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
190,0,190,[0.09537037037037037],[0.25277777777777777],[1],[0],[0],[1.7052866000449285],['target'],190,0,190,0,445.2455635999795,,5,445.2230851999484,445.2455635999795,445.2455635999795,0.040062000043690205,446.9292335000355,[0.09537037037037037],[0.25277777777777777],[1],[0],[0],[1.7052866000449285],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
191,0,191,[0.45],[-0.24074074074074073],[1],[0],[0],[2.8025182000128552],['target'],191,0,191,0,447.03868739993777,,10,447.00646079995204,447.03868739993777,447.03868739993777,0.07691689999774098,449.80976049997844,[0.45],[-0.24074074074074073],[1],[0],[0],[2.8025182000128552],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
192,0,192,[0.2722222222222222],[0.040740740740740744],[1],[0],[0],[2.46066800004337],['target'],192,0,192,0,449.8689010000089,,5,449.8471415999811,449.8689010000089,449.8689010000089,0.037034699926152825,452.30883059999906,[0.2722222222222222],[0.040740740740740744],[1],[0],[0],[2.46066800004337],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
193,0,193,[0.25555555555555554],[0.16944444444444445],[1],[0],[0],[1.5070424999576062],['target'],193,0,193,0,452.3704006000189,,5,452.34847630001605,452.3704006000189,452.3704006000189,0.03923459991347045,453.85642440000083,[0.25555555555555554],[0.16944444444444445],[1],[0],[0],[1.5070424999576062],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
194,0,194,[0.5046296296296297],[0.05185185185185185],[1],[0],[0],[1.8046809999505058],['target'],194,0,194,0,453.96613029995933,,10,453.9331062999554,453.96613029995933,453.96613029995933,0.07632699992973357,455.73849689995404,[0.5046296296296297],[0.05185185185185185],[1],[0],[0],[1.8046809999505058],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
195,0,195,[0.3453703703703704],[-0.2611111111111111],[1],[0],[0],[1.8351450000191107],['target'],195,0,195,0,455.85161180002615,,10,455.81771969993133,455.85161180002615,455.85161180002615,0.07882079994305968,457.6537079999689,[0.3453703703703704],[-0.2611111111111111],[1],[0],[0],[1.8351450000191107],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
196,0,196,[0.17222222222222222],[0.4787037037037037],[1],[0],[0],[8.353721200022846],['target'],196,0,196,0,457.71198569994885,,5,457.69139419996645,457.71198569994885,457.71198569994885,0.037311799940653145,466.0459091999801,[0.17222222222222222],[0.4787037037037037],[1],[0],[0],[8.353721200022846],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
197,0,197,[0.475],[0.24537037037037038],[1],[0],[0],[1.7842667000368237],['target'],197,0,197,0,466.11411760002375,,5,466.09311729995534,466.11411760002375,466.11411760002375,0.046856299974024296,467.87824430002365,[0.475],[0.24537037037037038],[1],[0],[0],[1.7842667000368237],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
198,0,198,[0.18611111111111112],[-0.40185185185185185],[1],[0],[0],[1.9258476999821141],['target'],198,0,198,0,467.9369151999708,,5,467.9162587999599,467.9369151999708,467.9369151999708,0.03768660000059754,469.84291190002114,[0.18611111111111112],[-0.40185185185185185],[1],[0],[0],[1.9258476999821141],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
199,0,199,[-0.19722222222222222],[0.024074074074074074],[1],[0],[0],[1.7929053999250755],['target'],199,0,199,0,469.90302149998024,,5,469.8813478000229,469.90302149998024,469.90302149998024,0.038103100028820336,471.67527250002604,[-0.19722222222222222],[0.024074074074074074],[1],[0],[0],[1.7929053999250755],['target'],0002,001,2025-09-30_11h43.49.670,Visual search main code,2024.2.4,59.955560962780226,2025-09-30 11h44.13.892836 +0530,
