delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.7,1000,exp,176,32,4,space,2.8640757,None,400,1,[2.052728099981323],[2.0527387000620365],4,32,176,23,1684.247115,,1684.232115,1684.247115,1685.24647,1685.24647,1685.24647,1688.111414,space,2.8640757,None,1688.114126,1688.826584,1689.139682,1689.114938,1689.115807,1689.139682,1689.139682,1689.139682,1691.192775,400,1,[2.052728099981323],[2.0527387000620365],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,177,33,4,space,4.8524856,None,"200
",1,[7.796530099934898],[7.796539799892344],4,33,177,0,1691.20754,,1691.193052,1691.20754,1692.207234,1692.207234,1692.207234,1697.070153,space,4.8524856,None,1697.073001,1697.169298,1697.449986,1697.42729,1697.428074,1697.449986,1697.449986,1697.449986,1705.246875,"200
",1,[7.796530099934898],[7.796539799892344],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,178,34,4,space,0.5637259,None,200,1,[3.9894050000002608],[3.9894152999622747],4,34,178,27,1705.26214,,1705.247144,1705.26214,1706.261345,1706.261345,1706.261345,1706.828084,space,0.5637259,None,1706.830575,1706.944223,1707.268285,1707.246318,1707.247207,1707.268285,1707.268285,1707.268285,1711.258071,200,1,[3.9894050000002608],[3.9894152999622747],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,179,35,4,space,0.9817146,None,300,1,[2.030273500015028],[2.0302835000911728],4,35,179,29,1711.273399,,1711.25838,1711.273399,1712.272902,1712.272902,1712.272902,1713.256174,space,0.9817146,None,1713.257763,1713.970921,1714.273293,1714.257699,1714.258732,1714.273293,1714.273293,1714.273293,1716.303944,300,1,[2.030273500015028],[2.0302835000911728],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,180,0,5,space,7.6824711,None,100,1,[3.124368599965237],[3.124378600041382],5,0,180,15,1716.319218,,1716.304261,1716.319218,1717.318466,1717.318466,1717.318466,1725.012469,space,7.6824711,None,1725.015253,1725.111751,1725.385255,1725.361917,1725.362739,1725.385255,1725.385255,1725.385255,1728.510006,100,1,[3.124368599965237],[3.124378600041382],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,181,1,5,space,0.6824921,None,100,1,[2.693065600004047],[2.6930772000923753],5,1,181,21,1728.525223,,1728.510315,1728.525223,1729.524167,1729.524167,1729.524167,1730.207704,space,0.6824921,None,1730.210224,1730.306981,1730.612261,1730.594759,1730.595758,1730.612261,1730.612261,1730.612261,1733.305684,100,1,[2.693065600004047],[2.6930772000923753],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,182,2,5,space,0.3520925,None,200,1,[1.9275122999679297],[1.9275229000486434],5,2,182,16,1733.321009,,1733.305966,1733.321009,1734.320043,1734.320043,1734.320043,1734.687342,space,0.3520925,None,1734.689817,1735.102965,1735.375015,1735.358946,1735.359751,1735.375015,1735.375015,1735.375015,1737.302893,200,1,[1.9275122999679297],[1.9275229000486434],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,183,3,5,space,0.5411677,None,100,1,[2.360240399953909],[2.3602509999182075],5,3,183,33,1737.317254,,1737.303166,1737.317254,1738.316851,1738.316851,1738.316851,1738.866587,space,0.5411677,None,1738.869009,1738.966193,1739.287813,1739.266561,1739.267292,1739.287813,1739.287813,1739.287813,1741.648413,100,1,[2.360240399953909],[2.3602509999182075],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,184,4,5,space,2.4619862,None,150,1,[6.730873599997722],[6.730883700074628],5,4,184,34,1741.663808,,1741.648676,1741.663808,1742.663116,1742.663116,1742.679492,1745.127969,space,2.4619862,None,1745.130578,1745.527233,1745.84076,1745.825225,1745.826294,1745.84076,1745.84076,1745.84076,1752.57202,150,1,[6.730873599997722],[6.730883700074628],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,185,5,5,space,0.5591505,None,200,1,[3.5287304000230506],[3.5287408999865875],5,5,185,18,1752.587579,,1752.572313,1752.587579,1753.586827,1753.586827,1753.586827,1754.153623,space,0.5591505,None,1754.155989,1754.269578,1754.62168,1754.597698,1754.598638,1754.62168,1754.62168,1754.62168,1758.15079,200,1,[3.5287304000230506],[3.5287408999865875],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,186,6,5,space,0.7925079,None,300,1,[2.511123799951747],[2.5111337000271305],5,6,186,17,1758.166202,,1758.151079,1758.166202,1759.165342,1759.165342,1759.18199,1759.965233,space,0.7925079,None,1759.967723,1760.680677,1760.951127,1760.93651,1760.9369,1760.951127,1760.951127,1760.951127,1763.462612,300,1,[2.511123799951747],[2.5111337000271305],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,187,7,5,space,0.4104987,None,200,1,[1.713253700057976],[1.7132833000505343],5,7,187,13,1763.477782,,1763.462884,1763.477782,1764.477471,1764.477471,1764.477471,1764.894413,space,0.4104987,None,1764.897158,1765.309987,1765.61249,1765.595788,1765.596454,1765.61249,1765.61249,1765.61249,1767.32629,200,1,[1.713253700057976],[1.7132833000505343],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,188,8,5,space,0.4379868,None,400,1,[2.852412800071761],[2.8524228000314906],5,8,188,10,1767.34092,,1767.32662,1767.34092,1768.340702,1768.340702,1768.340702,1768.790907,space,0.4379868,None,1768.793635,1769.206492,1769.518988,1769.493856,1769.494892,1769.518988,1769.518988,1769.518988,1772.371755,400,1,[2.852412800071761],[2.8524228000314906],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,189,9,5,space,0.5457705,None,300,1,[2.0765746000688523],[2.076584400027059],5,9,189,4,1772.386927,,1772.37203,1772.386927,1773.385942,1773.385942,1773.385942,1773.936287,space,0.5457705,None,1773.937711,1774.335396,1774.640928,1774.61888,1774.619696,1774.640928,1774.640928,1774.640928,1776.717885,300,1,[2.0765746000688523],[2.076584400027059],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,190,10,5,space,1.2729689,None,400,1,[1.6083876000484452],[1.6083975000074133],5,10,190,29,1776.732852,,1776.718195,1776.732852,1777.732249,1777.732249,1777.732249,1779.01546,space,1.2729689,None,1779.018211,1779.730773,1780.038062,1780.014187,1780.015,1780.038062,1780.038062,1780.038062,1781.646844,400,1,[1.6083876000484452],[1.6083975000074133],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,191,11,5,space,0.4560613,None,500,1,[1.4161946000531316],[1.4162044000113383],5,11,191,2,1781.662237,,1781.647153,1781.662237,1782.661541,1782.661541,1782.661541,1783.128135,space,0.4560613,None,1783.130599,1783.843851,1784.143786,1784.126497,1784.126921,1784.143786,1784.143786,1784.143786,1785.560354,500,1,[1.4161946000531316],[1.4162044000113383],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,192,12,5,space,0.3738674,None,300,1,[1.8086439999751747],[1.80865369993262],5,12,192,25,1785.575599,,1785.560661,1785.575599,1786.574789,1786.574789,1786.574789,1786.958429,space,0.3738674,None,1786.961078,1787.374081,1787.697522,1787.678508,1787.680082,1787.697522,1787.697522,1787.697522,1789.506547,300,1,[1.8086439999751747],[1.80865369993262],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,193,13,5,space,0.9909682,None,200,1,[2.190143799991347],[2.190155400079675],5,13,193,8,1789.522004,,1789.506858,1789.522004,1790.521295,1790.521295,1790.521295,1791.520772,space,0.9909682,None,1791.522174,1792.236441,1792.528373,1792.505032,1792.505782,1792.528373,1792.528373,1792.528373,1794.718895,200,1,[2.190143799991347],[2.190155400079675],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,194,14,5,space,1.4160301,None,200,1,[2.125503999995999],[2.1255137000698596],5,14,194,30,1794.734356,,1794.719212,1794.734356,1795.733491,1795.733491,1795.733491,1797.166239,space,1.4160301,None,1797.168737,1797.265476,1797.572159,1797.548543,1797.549472,1797.572159,1797.572159,1797.572159,1799.698033,200,1,[2.125503999995999],[2.1255137000698596],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,195,15,5,space,0.286346,None,300,1,[3.0601867999648675],[3.060197100043297],5,15,195,14,1799.713251,,1799.698342,1799.713251,1800.712178,1800.712178,1800.712178,1801.012791,space,0.286346,None,1801.015188,1801.727949,1802.03276,1802.011318,1802.012084,1802.03276,1802.03276,1802.03276,1805.093321,300,1,[3.0601867999648675],[3.060197100043297],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
